,path_img,img_no,branch,Path_folder_web,camera_angle,gender,category,work_by,status,clip_from,split,path_img_28,path_img_28_train,img_28_train
160441,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_344_375//yes/person_1_0_101_yes/0.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_344_375//yes/person_1_0_101_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_344_375//yes/person_1_0_101_yes/0.jpg,/media/SSD/BearHouse-Person-Data/train/2253_0.jpg,2253_0.jpg
160484,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1569_1592//yes/person_29_200_301_yes/230.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1569_1592//yes/person_29_200_301_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1569_1592//yes/person_29_200_301_yes/230.jpg,/media/SSD/BearHouse-Person-Data/train/2254_230.jpg,2254_230.jpg
160555,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_983_999//yes/person_10_0_101_yes/29.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_983_999//yes/person_10_0_101_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_983_999//yes/person_10_0_101_yes/29.jpg,/media/SSD/BearHouse-Person-Data/train/2255_29.jpg,2255_29.jpg
160590,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_667_693//yes/person_12_100_201_yes/138.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_667_693//yes/person_12_100_201_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_667_693//yes/person_12_100_201_yes/138.jpg,/media/SSD/BearHouse-Person-Data/train/2256_138.jpg,2256_138.jpg
160641,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_484_506//yes/person_37_200_301_yes/260.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_484_506//yes/person_37_200_301_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_484_506//yes/person_37_200_301_yes/260.jpg,/media/SSD/BearHouse-Person-Data/train/2257_260.jpg,2257_260.jpg
160682,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_2400_2501_yes/2400.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_2400_2501_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_2400_2501_yes/2400.jpg,/media/SSD/BearHouse-Person-Data/train/2258_2400.jpg,2258_2400.jpg
160782,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_1300_1401_yes/1300.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_1300_1401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_2_1300_1401_yes/1300.jpg,/media/SSD/BearHouse-Person-Data/train/2259_1300.jpg,2259_1300.jpg
160832,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_16_1700_1801_yes/1752.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_16_1700_1801_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_16_1700_1801_yes/1752.jpg,/media/SSD/BearHouse-Person-Data/train/2260_1752.jpg,2260_1752.jpg
160881,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_105_148//yes/person_6_500_601_yes/500.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_105_148//yes/person_6_500_601_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_105_148//yes/person_6_500_601_yes/500.jpg,/media/SSD/BearHouse-Person-Data/train/2261_500.jpg,2261_500.jpg
160967,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_528_560//yes/person_49_0_101_yes/61.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_528_560//yes/person_49_0_101_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840/IP-Camera18_Complex_Complex_20230620085959_20230620092212_6905565840_528_560//yes/person_49_0_101_yes/61.jpg,/media/SSD/BearHouse-Person-Data/train/2262_61.jpg,2262_61.jpg
161002,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_753_778//yes/person_4_0_101_yes/0.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_753_778//yes/person_4_0_101_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_753_778//yes/person_4_0_101_yes/0.jpg,/media/SSD/BearHouse-Person-Data/train/2263_0.jpg,2263_0.jpg
161102,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_0_2700_2801_yes/2700.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_0_2700_2801_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_0_2700_2801_yes/2700.jpg,/media/SSD/BearHouse-Person-Data/train/2264_2700.jpg,2264_2700.jpg
161150,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1148_1178//yes/person_5_300_401_yes/330.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1148_1178//yes/person_5_300_401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_1148_1178//yes/person_5_300_401_yes/330.jpg,/media/SSD/BearHouse-Person-Data/train/2265_330.jpg,2265_330.jpg
161188,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_609_640//yes/person_18_500_601_yes/565.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_609_640//yes/person_18_500_601_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_609_640//yes/person_18_500_601_yes/565.jpg,/media/SSD/BearHouse-Person-Data/train/2266_565.jpg,2266_565.jpg
161223,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_185_210//yes/person_4_300_401_yes/300.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_185_210//yes/person_4_300_401_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_185_210//yes/person_4_300_401_yes/300.jpg,/media/SSD/BearHouse-Person-Data/train/2267_300.jpg,2267_300.jpg
161263,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_875_907//yes/person_0_400_501_yes/400.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_875_907//yes/person_0_400_501_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_875_907//yes/person_0_400_501_yes/400.jpg,/media/SSD/BearHouse-Person-Data/train/2268_400.jpg,2268_400.jpg
161349,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_60_76//yes/person_0_100_201_yes/100.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_60_76//yes/person_0_100_201_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168/IP-Camera18_Complex_Complex_20230620103242_20230620110757_5856706168_60_76//yes/person_0_100_201_yes/100.jpg,/media/SSD/BearHouse-Person-Data/train/2269_100.jpg,2269_100.jpg
161443,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_14_2200_2301_yes/2244.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_14_2200_2301_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_14_2200_2301_yes/2244.jpg,/media/SSD/BearHouse-Person-Data/train/2270_2244.jpg,2270_2244.jpg
161500,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_5_400_501_yes/400.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_5_400_501_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_250_285//yes/person_5_400_501_yes/400.jpg,/media/SSD/BearHouse-Person-Data/train/2271_400.jpg,2271_400.jpg
161585,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_1314_1338//yes/person_0_200_301_yes/200.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_1314_1338//yes/person_0_200_301_yes/,Complax,Women,Student,,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241/IP-Camera18_Complex_Complex_20230620110757_20230620114310_5941562241_1314_1338//yes/person_0_200_301_yes/200.jpg,/media/SSD/BearHouse-Person-Data/train/2272_200.jpg,2272_200.jpg
161632,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_22_300_401_yes/344.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_22_300_401_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601/IP-Camera18_Complex_Complex_20230619120753_20230619124308_3894287601_1627_1651//yes/person_22_300_401_yes/344.jpg,/media/SSD/BearHouse-Person-Data/train/2273_344.jpg,2273_344.jpg
161669,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_700_801_yes/706.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_700_801_yes/,Complax,Women,Student,Nat,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521/IP-Camera18_Complex_Complex_20230619091137_20230619094649_3447944521_252_420//yes/person_1_700_801_yes/706.jpg,/media/SSD/BearHouse-Person-Data/train/2274_706.jpg,2274_706.jpg
161705,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/1717.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080/IP-Camera18_Complex_Complex_20230619113237_20230619120753_3807210080_305_454//yes/person_7_1700_1801_yes/1717.jpg,/media/SSD/BearHouse-Person-Data/train/2275_1717.jpg,2275_1717.jpg
161754,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_2_500_601_yes/500.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_2_500_601_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_0_32//yes/person_2_500_601_yes/500.jpg,/media/SSD/BearHouse-Person-Data/train/2276_500.jpg,2276_500.jpg
161837,/media/hdd/tan/code/Show-Images/static/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_633_653//yes/person_2_0_101_yes/0.jpg,1,Camera18,BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_633_653//yes/person_2_0_101_yes/,Complax,Women,Student,Yoke,,KKU,train,/media/SSD/BearHouse-Person/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332/IP-Camera18_Complex_Complex_20230620092212_20230620095726_5699004332_633_653//yes/person_2_0_101_yes/0.jpg,/media/SSD/BearHouse-Person-Data/train/2277_0.jpg,2277_0.jpg
